hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.49,0.889763779527559,0.9,0.7666666666666667,0.44166666666666665,0.5583333333333333,0.6666666666666666,0.7913385826771654,0.8081481481481483,0.679144385026738
0.495,0.8818897637795275,0.8933333333333333,0.75,0.45,0.55,0.6666666666666666,0.7834645669291339,0.8014814814814815,0.6764705882352942
0.5,0.8779527559055118,0.89,0.75,0.4583333333333333,0.5416666666666666,0.6666666666666666,0.7795275590551181,0.7981481481481482,0.6764705882352942
0.505,0.8622047244094488,0.8762962962962962,0.7333333333333333,0.4583333333333333,0.5416666666666666,0.6666666666666666,0.7716535433070866,0.7914814814814815,0.6711229946524064
0.51,0.8622047244094488,0.8762962962962962,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.7716535433070866,0.7914814814814815,0.6737967914438503
0.515,0.8543307086614174,0.8696296296296296,0.7166666666666667,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.7637795275590551,0.7848148148148149,0.6684491978609626
0.52,0.8543307086614174,0.8696296296296296,0.7166666666666667,0.475,0.525,0.7083333333333334,0.7637795275590551,0.7848148148148149,0.6711229946524064
0.525,0.8503937007874016,0.8662962962962963,0.7,0.475,0.525,0.7083333333333334,0.7637795275590551,0.7848148148148149,0.6711229946524064
0.53,0.8503937007874016,0.8662962962962963,0.7,0.49166666666666664,0.5083333333333333,0.75,0.7637795275590551,0.7848148148148149,0.6764705882352942
0.535,0.84251968503937,0.8596296296296296,0.6833333333333333,0.5,0.5,0.75,0.7559055118110236,0.7781481481481481,0.6737967914438503
0.54,0.8346456692913385,0.852962962962963,0.6666666666666666,0.5083333333333333,0.49166666666666664,0.75,0.7480314960629921,0.7714814814814815,0.6711229946524064
0.545,0.8188976377952756,0.8396296296296295,0.6333333333333333,0.5416666666666666,0.4583333333333333,0.75,0.7362204724409449,0.7614814814814814,0.6737967914438503
0.55,0.8149606299212598,0.8296296296296296,0.6333333333333333,0.55,0.45,0.75,0.7322834645669292,0.7514814814814815,0.6737967914438503
0.555,0.8149606299212598,0.8296296296296296,0.6333333333333333,0.55,0.45,0.75,0.7322834645669292,0.7514814814814815,0.6737967914438503
0.56,0.7992125984251969,0.8096296296296297,0.6166666666666667,0.5583333333333333,0.44166666666666665,0.75,0.7165354330708661,0.7314814814814815,0.6657754010695187
0.565,0.7913385826771654,0.802962962962963,0.6,0.5583333333333333,0.44166666666666665,0.75,0.7086614173228346,0.7248148148148148,0.660427807486631
0.57,0.7755905511811023,0.7829629629629631,0.5833333333333334,0.5666666666666667,0.43333333333333335,0.7916666666666666,0.6968503937007874,0.7081481481481482,0.6550802139037433
0.575,0.7716535433070866,0.7796296296296296,0.5666666666666667,0.575,0.425,0.7916666666666666,0.6929133858267716,0.7048148148148148,0.6550802139037433
