hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.295,0.989010989010989,0.9712962962962962,0.875,0.3416666666666667,0.6583333333333333,0.5,0.945054945054945,0.9338888888888889,0.7052980132450332
0.3,0.9835164835164835,0.9675925925925926,0.875,0.35,0.65,0.5,0.9395604395604396,0.9301851851851852,0.7052980132450332
0.305,0.9835164835164835,0.9675925925925926,0.875,0.36666666666666664,0.6333333333333333,0.5416666666666666,0.9395604395604396,0.9301851851851852,0.7119205298013245
0.31,0.978021978021978,0.9625925925925927,0.875,0.375,0.625,0.5833333333333334,0.9395604395604396,0.9301851851851852,0.7152317880794702
0.315,0.9725274725274725,0.9588888888888889,0.875,0.375,0.625,0.5833333333333334,0.9340659340659341,0.9264814814814816,0.7119205298013245
0.32,0.9725274725274725,0.9588888888888889,0.875,0.375,0.625,0.5833333333333334,0.9340659340659341,0.9264814814814816,0.7119205298013245
0.325,0.9725274725274725,0.9588888888888889,0.875,0.38333333333333336,0.6166666666666667,0.5833333333333334,0.9340659340659341,0.9264814814814816,0.7152317880794702
0.33,0.9725274725274725,0.9588888888888889,0.875,0.38333333333333336,0.6166666666666667,0.5833333333333334,0.9340659340659341,0.9264814814814816,0.7152317880794702
0.335,0.9725274725274725,0.9588888888888889,0.875,0.38333333333333336,0.6166666666666667,0.5833333333333334,0.9340659340659341,0.9264814814814816,0.7152317880794702
0.34,0.9725274725274725,0.9588888888888889,0.875,0.4083333333333333,0.5916666666666667,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7251655629139073
0.345,0.9725274725274725,0.9588888888888889,0.875,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7284768211920529
0.35,0.9725274725274725,0.9588888888888889,0.875,0.43333333333333335,0.5666666666666667,0.6666666666666666,0.9340659340659341,0.9264814814814816,0.7350993377483444
